StartDate,EndDate,duration,precinct,pres,senate,congress,q1,recall2020,econ_usa,econ_md,biden,moore,votereason,issues,issue_other,trustgov,women,prolife,fav_dem,fav_rep,fav_court,fav_media,pid7,ideo,age,gender,gender_other,race,news,news_other,relig,hhinc,edu,residency,urban
11/5/2024 6:48,11/5/2024 6:53,340,8,1,1,2,1,2,5,5,3,2,5,"1,2,7,3,4,5,6,8,9,10,11,12,13",,,2,2,100,0,40,0,7,,3,2,,4,"1,2,3,8,4,5,6",,4,,3,,
11/5/2024 6:52,11/5/2024 6:55,157,11,1,1,2,1,2,2,2,2,2,2,"6,11,12",,2,4,1,80,20,20,90,4,3,6,1,,1,"2,3,6",,1,7,5,4,2
11/5/2024 6:52,11/5/2024 6:55,175,,1,1,2,1,2,1,1,3,3,3,"1,11,12",,3,2,2,,,,,1,1,3,2,,4,"1,3,8",,1,5,2,1,1
11/5/2024 6:47,11/5/2024 6:55,526,8,2,2,1,1,2,5,5,5,3,2,"1,2,7,4,12",,3,3,2,0,100,90,50,1,5,5,2,,9,"1,8,4,6",,5,3,6,6,1
11/5/2024 6:52,11/5/2024 6:56,243,5,1,2,2,1,2,1,1,1,1,1,"1,3,5",,2,3,1,60,10,20,0,5,3,3,1,,1,2,,5,6,6,3,2
11/5/2024 6:51,11/5/2024 6:57,357,20,2,2,1,2,2,4,4,5,5,1,"1,2,7,4,6,8,9,10,11,12",,3,5,2,30,70,60,10,2,4,2,1,,"1,3","1,4,5",,4,3,3,5,1
11/5/2024 6:52,11/5/2024 6:57,314,20,2,2,1,1,2,4,4,4,3,1,"1,2,5,10",,2,5,1,,60,,,4,3,5,2,,1,6,,2,8,3,1,2
11/5/2024 6:54,11/5/2024 6:57,217,5,4,1,2,3,2,4,4,5,4,2,"3,4,6,12",,3,3,3,20,10,30,0,4,3,1,2,,"1,3","1,2,3,8,6",,5,1,5,1,2
11/5/2024 6:54,11/5/2024 6:58,268,8,1,1,2,1,2,4,4,3,2,2,"1,2,7,4,8,10,11,12",,2,4,1,,,,,6,3,2,2,,4,"1,3,8,6",,2,5,5,2,2
11/5/2024 6:55,11/5/2024 7:00,292,8,1,2,2,1,2,4,4,2,2,2,"1,2,7,4,5,10,12",,3,3,1,100,10,90,20,6,1,4,2,,1,"1,3",,1,5,3,4,2
11/5/2024 6:58,11/5/2024 7:02,267,20,2,2,1,2,2,4,4,4,3,2,"1,2,4",,2,2,2,10,70,80,0,2,5,3,1,,1,"1,2,3",,5,5,6,1,2
11/5/2024 6:58,11/5/2024 7:03,334,5,4,1,,,,4,4,4,2,3,"2,3,4,6",,3,5,2,70,50,20,10,4,4,4,2,,6,"1,4,5",,5,2,6,4,2
11/5/2024 6:52,11/5/2024 7:04,749,8,1,1,1,1,1,5,5,2,3,1,"1,2,7,9,10",,2,2,1,100,,,,7,1,3,1,,4,"1,4",,5,6,5,5,2
11/5/2024 6:59,11/5/2024 7:04,347,14,2,3,1,2,2,4,5,5,4,1,"1,2,4,5,6,8,9,10,11,13",native American Rights ,3,1,2,0,40,0,0,8,4,4,1,,"9,2",7,,2,2,4,2,2
11/5/2024 6:42,11/5/2024 7:06,1450,20,2,2,1,1,1,4,4,5,3,1,"2,7,4,10,11",,2,5,3,20,80,50,30,2,4,2,2,,"1,10","1,2,4",,1,7,2,4,2
11/5/2024 7:01,11/5/2024 7:06,337,17,1,1,2,1,2,4,4,3,2,1,"1,3,9,10",,2,4,1,80,10,30,10,5,3,2,2,,9,"2,3,8,5,7",Lots of NPR,2,3,4,2,2
11/5/2024 7:04,11/5/2024 7:06,153,5,2,2,1,2,2,4,4,5,2,1,"2,4,5,6,8",,2,2,2,0,100,0,0,2,4,6,1,,1,8,,5,3,6,4,2
11/5/2024 6:58,11/5/2024 7:07,503,5,1,1,2,1,2,3,3,3,3,3,"1,2,7,3,4,8,9,11",,3,4,1,80,0,30,50,6,3,4,2,,4,"1,3,8,4,5,6",,2,4,3,5,2
11/5/2024 7:01,11/5/2024 7:07,345,20,1,1,2,1,2,3,3,3,1,1,"1,3,8,10,11",,,4,1,100,0,0,,4,2,4,1,,4,"1,2,3",,2,6,6,6,1
11/5/2024 7:04,11/5/2024 7:07,175,20,2,2,1,4,2,5,3,4,3,1,"2,4,5,6,8,10",,3,5,3,20,80,,20,2,3,2,1,,1,"2,8",,1,6,4,2,2
11/5/2024 6:57,11/5/2024 7:07,587,5,4,1,2,2,2,4,4,5,3,5,"2,6,13",Genocide & apartheid,2,5,3,30,30,70,20,6,3,4,1,,1,"1,5,6",,5,7,6,3,2
11/5/2024 6:58,11/5/2024 7:08,578,20,1,1,2,1,2,2,2,3,2,3,"1,2,7,3,5,6,10,11,12",,2,4,1,30,0,10,10,6,1,5,1,,4,"3,8,4,5",,4,2,4,2,2
11/5/2024 7:02,11/5/2024 7:08,376,8,1,1,2,2,2,5,5,3,3,5,"1,2,7,3,4,5,6,8,9,10,11,12,13",,3,5,1,100,0,,10,4,3,3,5,,7,6,,1,2,7,5,1
11/5/2024 7:01,11/5/2024 7:08,426,8,1,1,2,1,2,3,3,2,2,1,12,,2,4,1,80,30,20,50,6,2,4,2,,4,"1,3,8",,5,7,6,5,2
11/5/2024 7:03,11/5/2024 7:09,321,5,1,1,2,1,2,4,3,3,3,3,"1,2,7,4,5,6,10,12",,3,4,1,,0,20,40,6,1,2,3,,1,"1,2,4",,1,4,6,5,3
11/5/2024 6:55,11/5/2024 7:09,857,14,1,1,2,2,2,2,2,2,2,2,"1,2,3,5,6",,2,3,1,90,10,10,80,7,3,4,1,,1,"1,2,3,8",,5,5,6,2,2
11/5/2024 7:04,11/5/2024 7:09,292,14,2,,,2,2,5,5,5,5,1,"1,2,4,6,8,10",,4,1,2,0,80,,0,2,5,3,2,,"1,2","2,5,6",,5,2,1,2,2
11/5/2024 7:06,11/5/2024 7:09,159,20,1,1,2,1,1,3,3,3,2,1,"1,7,3,5,6,9,10,11,12",,2,4,1,90,0,30,50,6,1,2,2,,1,"3,8,5",,1,3,5,3,2
11/5/2024 7:07,11/5/2024 7:09,166,5,1,1,2,4,,,,,,,13,All of the above,2,1,1,100,0,0,0,6,3,5,1,,4,1,,5,4,6,4,2
11/5/2024 6:55,11/5/2024 7:09,873,8,1,1,2,1,3,,,3,3,1,"1,2,7,3,4,5,6,8,9,10,11,12,13",,2,4,1,,,,,4,3,5,2,,3,3,,2,8,5,5,3
11/5/2024 7:08,11/5/2024 7:11,171,5,1,1,2,1,2,2,2,1,2,1,"1,2,3,5,11,12",,2,4,1,90,10,20,40,6,2,4,1,,1,"1,3",,1,6,5,2,2
11/5/2024 7:07,11/5/2024 7:11,262,11,1,1,2,1,2,4,3,2,1,2,"1,2,7,3,4,5,6,8,9,11,12",,2,4,1,80,0,30,40,7,1,3,2,,1,"1,8,5,6",,1,6,6,2,2
11/5/2024 7:07,11/5/2024 7:11,239,5,1,1,2,1,4,4,4,3,2,3,"1,2",,2,3,1,80,20,10,0,6,3,2,1,,1,"1,6",,1,5,5,2,2
11/5/2024 7:04,11/5/2024 7:12,481,14,2,2,1,1,2,5,5,5,3,3,"2,7,8,10",,3,5,1,0,50,,0,3,3,3,2,,1,"1,8",,1,7,5,1,2
11/5/2024 7:09,11/5/2024 7:13,212,20,2,3,1,2,2,5,5,5,5,2,"2,7,3,4,5,6,8,9,10,11",,4,2,2,0,100,0,0,1,3,2,1,,1,1,,1,5,2,1,1
11/5/2024 7:07,11/5/2024 7:13,310,17,1,1,2,1,6,4,3,3,3,3,"1,3,4,5,6,9,11,12",,3,4,1,70,0,40,,7,1,2,2,,1,1,,1,5,3,5,2
11/5/2024 7:07,11/5/2024 7:13,331,17,1,1,4,1,2,2,2,2,1,2,"1,7,3,5,6,9,11,12",,2,4,1,80,0,30,50,7,1,2,1,,"1,6","1,2,6",,1,5,5,5,2
11/5/2024 6:07,11/5/2024 7:13,4001,14,2,2,1,2,2,4,4,4,3,2,"2,4,6",,2,1,2,0,,,0,4,4,4,1,,4,4,,2,5,6,4,1
11/5/2024 7:04,11/5/2024 7:17,778,17,2,2,1,2,3,5,5,3,4,1,"1,2,7,3,4,5,6,8,9,10,11,12",,3,5,3,0,100,,0,1,5,2,2,,1,7,,2,3,3,4,2
11/5/2024 7:04,11/5/2024 7:17,757,17,2,3,1,2,3,5,5,5,5,1,"2,7,3,4,6,8,9,10,11",,3,1,2,0,100,0,0,2,5,2,4,Only two gender 2 +2 =4 not5,1,"1,4,6",,1,3,1,4,2
11/5/2024 7:11,11/5/2024 7:17,369,8,1,1,2,1,2,2,4,2,4,2,"1,7,3,10,12",,3,4,1,70,0,0,0,6,2,4,2,,4,"3,8",,1,7,6,4,2
11/5/2024 7:13,11/5/2024 7:18,334,20,2,2,1,4,2,5,5,5,5,1,"2,7,8,9,10",,3,3,2,0,100,0,0,2,3,5,2,,1,3,,4,2,2,2,2
11/5/2024 7:14,11/5/2024 7:19,272,8,1,1,2,1,1,3,,3,2,3,"1,3,5,9,11",,3,4,1,80,10,10,20,6,2,1,2,,1,"1,2,6",,1,5,6,6,1
11/5/2024 6:56,11/5/2024 7:19,1395,20,1,1,5,1,2,4,4,3,3,5,1,,3,4,1,,,,,4,,2,2,,1,"1,4,6",,2,2,5,1,2
11/5/2024 7:13,11/5/2024 7:20,368,8,1,1,5,1,2,4,2,1,1,1,"1,2,7,3,5,9,10,11,12",,3,1,1,100,,90,,7,3,1,2,,4,1,,5,4,6,6,1
11/5/2024 7:11,11/5/2024 7:20,531,8,1,1,2,1,2,2,2,2,3,3,"1,5,8,11,12",,3,4,1,100,,,,,3,1,2,,"4,9","1,4,5",,4,2,5,5,2
11/5/2024 7:11,11/5/2024 7:21,595,8,1,1,2,1,2,2,2,2,1,2,"1,7,3,5,9,11,12",,3,3,1,100,10,0,20,6,2,4,1,,4,"1,2,3,8,4,5",,1,6,6,5,2
11/5/2024 7:18,11/5/2024 7:21,192,11,1,1,2,1,2,3,3,3,2,2,"1,2,7,3,4,5,9,10,11,12",,3,4,1,70,0,20,20,6,1,3,1,,1,"1,2,8,5,6",,1,6,6,4,2
11/5/2024 7:19,11/5/2024 7:21,137,5,1,1,2,1,1,1,2,2,1,1,"5,11",,3,4,1,50,0,0,20,7,1,3,2,,1,2,,1,5,6,4,2
11/5/2024 7:17,11/5/2024 7:21,228,8,1,1,2,,,3,3,3,2,2,"1,11,12",,2,4,1,90,10,30,,6,3,4,2,,4,"1,3,8",,4,7,6,4,2
11/5/2024 7:19,11/5/2024 7:23,235,8,1,1,2,1,6,1,1,2,1,1,"1,5,6,11,12",,2,4,1,80,10,20,30,7,1,2,1,,4,"3,4,5",,2,5,6,4,2
11/5/2024 7:12,11/5/2024 7:24,705,8,1,1,2,1,2,2,2,2,3,3,"1,5,8,11,12",,3,4,1,100,0,70,80,7,3,6,2,,4,"3,4,5",,2,3,1,5,2
11/5/2024 7:21,11/5/2024 7:24,196,11,2,2,1,2,2,5,5,5,5,2,4,,3,,,0,,80,0,2,5,6,2,,6,"1,5",,4,8,6,2,2
11/5/2024 7:21,11/5/2024 7:24,197,8,1,2,5,1,2,4,3,4,3,5,"1,7,3,8,9,10",,3,3,1,70,,,,5,3,2,2,,4,"1,3,8,6",,2,3,5,6,1
11/5/2024 7:21,11/5/2024 7:25,238,20,1,2,2,1,2,3,3,4,1,2,"1,3,10,12",,3,4,1,70,40,60,40,5,3,2,2,,1,"2,8,5",,2,3,5,1,2
11/5/2024 7:20,11/5/2024 7:26,321,5,1,1,2,1,1,1,1,4,2,1,"1,3,4,5,6,12",,2,3,1,30,0,20,50,4,3,4,1,,1,"2,3,5,6",,1,6,6,4,2
11/5/2024 7:21,11/5/2024 7:26,290,20,1,1,2,1,2,4,4,2,2,1,"1,2,7,3,4,5,8,9,10,11,12",,3,3,1,70,20,0,30,6,3,4,1,,4,"1,6",,5,3,4,6,2
11/5/2024 7:21,11/5/2024 7:26,276,20,1,1,2,4,2,3,3,2,3,5,"7,8,10,11",,3,5,3,100,0,,50,6,5,3,2,,4,6,,3,2,2,2,1
11/5/2024 7:18,11/5/2024 7:26,481,20,2,2,1,1,2,5,4,5,5,2,"2,7,4,10",,2,4,2,0,100,50,0,2,4,6,1,,1,"3,5",,2,3,4,4,2
11/5/2024 7:04,11/5/2024 7:27,1375,8,1,1,2,1,1,4,4,2,3,5,13,"""Screw Donald Trump""",2,4,1,60,10,30,30,4,2,3,2,,1,"4,5,7",Foreign News,1,3,3,1,2
11/5/2024 7:24,11/5/2024 7:28,214,5,4,1,4,1,2,5,4,5,2,3,"1,3,6,11,12,13",Palestine ,3,4,1,20,10,40,0,,1,2,2,,3,1,,4,7,5,3,2
11/5/2024 7:25,11/5/2024 7:28,159,11,2,2,1,2,2,5,5,4,5,2,"1,2,4",,3,2,2,0,,70,0,1,4,6,2,,1,"2,3,8",,5,6,6,1,2
11/5/2024 6:45,11/5/2024 7:30,2647,11,1,2,5,1,2,5,5,3,3,4,"1,3,9",,2,5,1,,20,20,0,4,3,3,1,,1,"1,6,7",Ground news ,2,8,5,1,2
11/5/2024 7:27,11/5/2024 7:30,160,8,1,1,2,1,2,1,2,1,2,1,"1,7,3,4,5,6,9,11,12",,2,4,1,90,0,20,30,7,2,4,2,,1,"1,2,5",,5,7,6,5,2
11/5/2024 7:28,11/5/2024 7:30,140,5,1,1,2,1,2,4,4,2,2,2,"1,2,3,10,11",,2,2,1,60,20,,,5,1,4,2,,3,"2,4",,1,7,5,4,2
11/5/2024 7:24,11/5/2024 7:31,419,8,1,1,2,1,2,3,3,2,3,5,"1,2,7,3,5,6,9,12",,2,4,1,70,30,20,30,5,2,2,1,,"1,6","4,5",,2,1,3,1,2
11/5/2024 7:28,11/5/2024 7:33,304,8,2,2,1,2,2,5,5,5,5,2,"2,4,8,11",,3,2,2,0,100,90,10,1,5,3,1,,1,"1,2,8,5",,2,4,2,2,2
11/5/2024 7:23,11/5/2024 7:33,652,14,2,2,1,2,2,5,5,5,5,1,"2,7,4,6,8,9,10",,2,1,2,10,90,80,0,2,4,5,1,,1,3,,2,5,3,1,1
11/5/2024 7:31,11/5/2024 7:34,172,5,1,1,2,1,2,4,3,4,3,3,"1,3,6,9",,3,4,1,,10,30,20,5,3,4,2,,7,"2,5,6,7",Own research,3,3,5,3,2
11/5/2024 7:31,11/5/2024 7:34,188,14,2,2,1,2,1,5,4,5,,,"1,6,8,10,11",,,2,3,,,,,,4,6,1,,1,"1,3,8",,,,2,2,3
11/5/2024 7:31,11/5/2024 7:34,197,14,1,2,2,1,2,3,3,3,3,3,"1,4,5,9,11,12",,3,4,1,90,30,40,20,6,2,1,2,,3,"1,3,8",,2,4,3,1,2
11/5/2024 7:29,11/5/2024 7:35,379,14,2,2,1,2,2,4,3,4,3,2,"1,2,3,4,6,8",,3,5,3,20,80,90,20,6,3,6,1,,1,"3,8",,2,5,2,1,1
11/5/2024 7:31,11/5/2024 7:35,235,5,2,3,1,2,5,5,4,5,3,1,9,,4,5,2,20,70,90,0,2,3,2,1,,3,1,,4,2,2,2,3
11/5/2024 7:34,11/5/2024 7:36,157,5,1,1,2,1,2,1,2,2,2,2,"1,7,5,9,12",,2,4,1,70,10,20,60,4,2,4,1,,1,"1,4,5",,2,2,5,3,2
11/5/2024 7:33,11/5/2024 7:37,205,17,1,1,2,1,2,3,3,3,2,3,"1,2,7,3,4,5,9,10,11,12",,2,5,1,90,0,30,30,6,2,2,1,,1,"1,6",,1,5,5,4,2
11/5/2024 7:23,11/5/2024 7:37,862,14,1,1,2,1,2,3,3,2,2,2,"1,2,3,8,9",,2,4,1,80,0,10,10,6,3,5,2,,1,8,,2,8,2,1,2
11/5/2024 7:33,11/5/2024 7:37,280,20,1,3,2,1,2,4,4,2,3,2,13,,2,5,1,,0,20,,6,3,3,1,,1,"1,2,8,4,5,7",,2,5,3,3,1
11/5/2024 7:34,11/5/2024 7:38,236,20,2,2,1,2,3,5,5,5,5,2,"1,2,7,3,8,10,11",,3,1,2,0,100,60,10,1,5,2,2,,1,"5,6",,5,5,2,3,1
11/5/2024 7:35,11/5/2024 7:39,217,8,1,1,2,1,2,5,4,2,1,2,"1,7,3,8,9,10,11",,2,4,1,100,0,,,6,1,3,2,,4,"1,3,8",,5,4,5,6,1
11/5/2024 7:37,11/5/2024 7:40,164,5,1,1,2,1,2,3,3,2,2,1,"1,3,9,12",,2,4,1,80,0,10,,7,1,1,1,,4,"1,3,4",,2,8,5,4,2
11/5/2024 7:31,11/5/2024 7:40,541,11,1,1,2,1,3,3,2,3,1,1,"1,3,5,8,9,11,12",,2,4,1,20,60,10,20,4,3,2,2,,4,"2,3,8,5",,5,6,3,4,3
11/5/2024 7:34,11/5/2024 7:40,393,8,2,2,2,1,1,5,4,3,3,2,"1,2,7,4,5,8,10,12",,2,4,3,40,60,50,30,3,3,1,2,,10,"1,3,4,5",,5,2,3,2,2
11/5/2024 7:16,11/5/2024 7:40,1498,20,1,2,5,1,2,4,4,3,3,1,"1,5,9,12",,3,3,1,70,0,60,10,5,2,2,2,,1,"1,7",Researching articles ,1,3,5,1,2
11/5/2024 6:57,11/5/2024 7:41,2644,5,1,1,2,1,2,2,2,2,2,2,"1,2,7,3,4,5,6,8,9,10,11,12",,2,5,2,90,40,40,50,6,3,5,1,,4,"2,3",,5,5,3,5,2
11/5/2024 7:37,11/5/2024 7:41,204,20,5,1,2,1,2,5,4,3,3,1,12,,2,5,3,,,,,,3,2,1,,4,3,,1,8,2,3,1
11/5/2024 7:37,11/5/2024 7:41,235,20,1,1,2,1,1,2,3,2,3,2,"1,2,3,5,9,10,12",,2,3,1,70,20,40,10,6,3,1,1,,1,"1,2",,1,3,2,5,2
11/5/2024 7:30,11/5/2024 7:41,698,14,2,2,1,2,2,5,5,5,5,2,"2,4,6,8,10",,4,4,2,0,100,70,0,4,4,6,2,,1,"1,7",,5,8,2,1,1
11/5/2024 7:35,11/5/2024 7:41,386,8,2,2,1,1,2,5,5,5,5,1,"1,2,7,3,4,8,10,11",,3,2,1,,80,,20,1,4,2,2,,1,1,,2,3,2,5,3
11/5/2024 7:32,11/5/2024 7:41,542,8,1,1,2,1,5,4,3,3,3,1,"1,2,7,3,4,5,6,8,9,10,11,12",,3,4,1,90,0,20,,6,3,1,2,,4,"1,3,8",,2,1,3,1,2
11/5/2024 7:33,11/5/2024 7:42,555,,1,1,2,1,2,4,5,3,3,2,"1,2,7,3,4,5,6,8,9,10,11,12",,2,2,1,80,10,20,,6,2,3,2,,4,"8,6",,2,3,3,2,2
11/5/2024 7:40,11/5/2024 7:42,125,5,1,2,2,1,2,2,3,2,4,1,"1,3,8,11,12",,4,4,1,100,0,0,10,6,2,6,2,,1,8,,1,5,3,1,2
11/5/2024 7:27,11/5/2024 7:42,913,17,1,1,2,1,5,4,3,3,2,4,"1,4,9,10,11,12",,3,5,3,100,,,,5,2,1,2,,4,"1,3,8",,5,1,2,5,2
11/5/2024 7:40,11/5/2024 7:44,236,17,1,1,2,1,2,5,4,3,3,2,"1,2,7,3,5,9,10,11,12",,3,3,1,90,10,30,10,7,1,2,2,,4,"1,2,5,6",,2,5,6,5,2
11/5/2024 7:39,11/5/2024 7:45,351,5,2,2,1,1,2,4,5,5,3,1,"1,2,7,4,6,8,9,10,12",,2,2,1,,100,70,,3,1,3,1,,3,"1,2,3,8,4",,5,5,4,5,2
11/5/2024 7:40,11/5/2024 7:45,307,11,2,,,1,2,5,4,4,3,1,"1,2,7,12",,3,4,1,50,,,0,4,3,4,2,,1,"1,7",Written sources from the candidates. ,4,6,5,2,2
11/5/2024 7:42,11/5/2024 7:45,162,5,2,2,1,2,2,4,4,5,4,1,"2,7,3,4,8,12",,2,5,2,40,60,100,0,6,3,6,2,,1,7,Local news i lobby for ,5,8,6,2,2
11/5/2024 7:40,11/5/2024 7:46,356,5,1,2,2,1,2,2,2,2,2,1,"1,3,4,5,12",,2,4,1,,,,0,6,2,2,1,,1,"1,3,5,6",,1,5,5,5,2
11/5/2024 7:42,11/5/2024 7:46,263,8,1,1,2,1,2,1,1,1,1,1,"1,2,7,3,4,5,6,8,9,10,11,12",,,4,1,100,20,,30,6,,2,,,,,,,,6,4,2
11/5/2024 7:43,11/5/2024 7:47,213,14,2,2,1,1,2,5,5,5,5,1,13,,4,2,1,0,20,30,10,,4,3,2,,1,"3,6",,2,2,2,1,2
11/5/2024 7:44,11/5/2024 7:48,207,8,4,1,2,1,2,4,4,4,2,2,"1,2,3,5,11",,2,4,1,80,10,20,0,6,2,3,2,,1,1,,1,8,6,3,2
11/5/2024 7:45,11/5/2024 7:49,221,17,4,1,2,1,2,4,4,5,3,2,"1,2,5,6,11,12",,3,4,1,10,10,10,0,5,2,1,2,,3,1,,5,1,6,1,2
11/5/2024 7:42,11/5/2024 7:49,425,8,1,1,2,1,2,2,3,2,2,2,"1,3,4,5,6,8,9,11,12",,2,2,1,60,0,30,40,4,3,6,2,,1,"2,3,8,5,6",,2,7,6,3,3
11/5/2024 7:46,11/5/2024 7:50,246,5,1,1,2,2,2,1,1,1,2,1,"3,6,11,12",,2,2,2,90,0,40,90,5,2,6,2,,1,"2,8,7",,5,3,5,2,2
11/5/2024 7:43,11/5/2024 7:50,436,5,1,2,3,1,2,,,3,2,3,"1,2,7,5,9",,3,4,1,0,0,0,0,4,3,3,2,,4,"1,2,5,7",,2,6,4,1,2
11/5/2024 7:44,11/5/2024 7:51,384,14,1,1,2,1,2,2,3,3,2,2,"7,3,4,5,9,10,11,12",,3,2,1,70,0,,,6,3,3,2,,4,"2,6",,2,4,6,5,2
11/5/2024 7:45,11/5/2024 7:51,326,14,1,2,2,1,,,,,,,"2,3,4,8,10,13",a police accountability for their crimes ,3,2,1,100,0,50,,6,3,6,1,,6,"2,8,5,6",,4,1,2,1,2
11/5/2024 7:50,11/5/2024 7:52,132,5,1,1,2,1,2,3,3,2,1,1,1,,2,4,1,,0,60,70,6,2,6,2,,1,5,,1,5,6,2,2
11/5/2024 7:49,11/5/2024 7:52,194,11,2,2,1,2,2,1,4,5,4,2,4,,4,2,2,0,80,100,0,1,5,5,1,,1,"1,3",,2,7,6,1,3
11/5/2024 7:27,11/5/2024 7:52,1555,20,1,2,2,1,1,5,5,3,2,1,"1,2,8,10",,2,3,1,70,30,50,50,5,3,5,2,,1,"5,6",,1,4,6,5,2
11/5/2024 7:49,11/5/2024 7:53,269,11,2,2,1,2,2,5,4,5,5,2,"2,4,6,8,10",,4,5,3,,100,100,0,1,3,5,2,,1,5,,2,7,6,4,2
11/5/2024 7:42,11/5/2024 7:53,654,8,1,1,2,1,2,2,2,1,2,2,"1,3,5,11,12",,2,4,1,100,0,0,80,7,1,4,2,,4,"2,3,5",,2,5,6,5,2
11/5/2024 7:49,11/5/2024 7:54,317,5,1,8,4,1,2,4,4,3,2,2,"1,7,4,5,6,9,11,12",,2,4,1,80,,,10,5,2,3,2,,1,"1,3,8,5,7",,2,3,6,5,1
11/5/2024 7:52,11/5/2024 7:55,153,8,1,1,2,1,,,3,3,,1,"3,5,9,10",,2,4,2,,,,,7,,6,2,,4,8,,2,4,6,6,2
11/5/2024 7:47,11/5/2024 7:55,505,5,1,2,2,1,2,3,4,3,2,3,"1,2,8,9,10,12",,3,3,1,30,30,30,0,4,3,3,1,,4,"1,3,4",,2,6,3,3,2
11/5/2024 7:53,11/5/2024 7:55,118,20,1,2,2,1,2,3,3,3,3,4,"1,9,12",,3,1,1,50,,,90,5,2,2,2,,1,1,,1,5,2,,
11/5/2024 7:53,11/5/2024 7:56,175,20,2,2,1,2,2,4,3,5,5,1,"2,4,6,8",,3,1,,0,100,100,0,2,4,5,1,,1,,,,,,,
11/5/2024 7:45,11/5/2024 7:56,637,5,2,2,1,1,2,4,3,5,5,1,"8,10,11",,3,3,1,,100,,0,2,3,5,1,,1,3,,5,7,5,5,2
11/5/2024 7:53,11/5/2024 7:56,199,5,1,1,2,1,1,2,2,2,1,5,"1,7,3,5,6",,3,4,1,60,0,0,10,8,1,3,2,,1,"2,8",,1,7,5,4,2
11/5/2024 7:48,11/5/2024 7:57,547,14,1,1,2,1,2,4,4,5,4,4,"1,2,7,3,5,6,11,12",,4,5,1,30,0,10,40,8,1,2,2,,4,"1,6",,1,3,6,6,2
11/5/2024 7:56,11/5/2024 7:58,144,17,1,1,2,1,2,2,2,2,2,2,"1,2,3,10,11",,2,4,1,100,30,30,90,7,2,3,2,,1,"1,2,8",,2,4,5,4,2
11/5/2024 7:56,11/5/2024 7:58,147,20,2,2,1,1,2,5,5,5,5,2,"2,7,3,10",,2,3,2,0,100,50,50,1,3,3,2,,1,1,,2,7,6,1,2
11/5/2024 7:55,11/5/2024 7:59,223,7,1,1,2,1,2,1,1,2,2,2,"1,8,9,10,12",,2,3,1,90,30,20,60,7,2,3,1,,1,"1,3,8,4,6",,5,5,5,4,2
11/5/2024 7:54,11/5/2024 7:59,297,11,2,1,2,1,3,3,3,3,2,2,"1,4,10,11",,2,2,1,40,60,40,60,4,3,5,2,,1,"2,8",,2,7,6,2,2
11/5/2024 7:56,11/5/2024 7:59,170,5,1,1,2,1,1,2,3,2,2,5,"9,11,12",,3,4,1,70,0,0,50,8,,4,1,,1,2,,1,6,5,5,2
11/5/2024 7:55,11/5/2024 7:59,246,14,1,1,2,1,2,3,3,2,2,1,"1,2,3,6,9,12",,2,5,1,60,10,20,30,4,2,3,1,,1,"1,2,3,8",,1,2,2,1,2
11/5/2024 7:59,11/5/2024 8:01,118,5,1,1,2,1,2,2,2,2,4,1,"1,5,11",,2,3,1,80,0,0,80,7,2,6,2,,1,"2,3,8",,1,,,4,2
11/5/2024 7:59,11/5/2024 8:02,209,20,2,3,1,2,2,5,5,5,5,1,"2,3,4,6,8,9,10,11,12",,3,2,2,0,60,100,0,2,4,6,1,,1,"8,5",,2,5,3,2,1
11/5/2024 8:01,11/5/2024 8:03,80,5,1,1,2,,2,3,1,1,1,1,1,,1,,1,100,0,0,0,,,,,,,,,,,,,
11/5/2024 8:01,11/5/2024 8:04,160,5,1,1,2,1,2,3,4,2,2,2,"1,2,7,3,4,5,6,8,9,10,11,12,13",,1,1,2,60,40,60,50,6,2,2,1,,1,"1,2,3,4,5,6",,4,2,2,1,1
11/5/2024 7:59,11/5/2024 8:04,298,14,2,2,1,3,2,5,4,5,,1,"2,4,6,8,10,11",,2,5,3,30,80,80,20,2,4,2,1,,1,"1,2,3,8",,2,7,6,1,1
11/5/2024 7:59,11/5/2024 8:04,299,17,1,1,2,2,4,3,3,3,2,1,"1,2,3,8,9,10",,2,5,1,90,30,30,0,6,3,4,1,,4,"1,3",,1,4,1,5,2
11/5/2024 8:01,11/5/2024 8:05,222,14,1,1,2,1,2,4,4,2,3,1,"2,7,3,5,12",,3,3,1,80,20,60,10,5,2,2,1,,4,"1,8,4,5",,1,1,2,2,1
11/5/2024 8:03,11/5/2024 8:05,167,17,2,2,1,2,2,5,5,5,4,2,"2,7,4,8,10",,4,4,1,0,90,,0,3,3,6,1,,1,7,,5,2,3,1,2
11/5/2024 8:01,11/5/2024 8:06,276,8,1,1,2,1,2,3,3,1,1,2,"1,2,7,3,4,5,6,8,9,11,12",,2,4,1,80,50,60,0,5,3,3,2,,1,1,,1,6,5,1,2
11/5/2024 8:03,11/5/2024 8:06,180,5,1,2,5,4,2,2,2,2,3,1,"1,3,6,11",,2,3,1,,10,10,,6,3,6,2,,1,"1,3,8,5",,1,5,3,5,2
11/5/2024 7:56,11/5/2024 8:07,650,17,2,2,1,4,1,5,5,5,4,5,"2,7,3,4,6,8,10,12,13",,2,5,2,20,80,100,0,2,4,4,2,,1,"1,2,3,8,5",,2,4,2,2,2
